Generacion: 1
[2, 1, 5, 3, 9, 4, 7, 8, 0, 6], 6803276.0, 3205718.0, inf, 1
[5, 0, 8, 4, 1, 9, 3, 7, 2, 6], 2583214.0, 6250572.0, inf, 1
[3, 9, 7, 8, 1, 6, 5, 0, 2, 4], 4917310.0, 3235050.0, 0.622246678825, 1
[8, 3, 2, 4, 6, 7, 1, 5, 0, 9], 2862638.0, 5546356.0, 0.455944570919, 1
[6, 3, 4, 8, 5, 2, 0, 1, 7, 9], 3858080.0, 3458808.0, 0.450386785249, 1
[7, 9, 3, 2, 8, 0, 1, 5, 6, 4], 3402150.0, 4017754.0, 0.330866211737, 1
[2, 6, 5, 1, 3, 0, 9, 8, 7, 4], 3070786.0, 4776720.0, 0.326928171517, 1
[3, 2, 8, 5, 6, 4, 0, 1, 7, 9], 4496608.0, 3436064.0, 0.32448594938, 1
[2, 5, 6, 1, 0, 3, 9, 8, 7, 4], 2869134.0, 5068584.0, 0.302089588441, 1
[8, 0, 4, 9, 1, 6, 3, 5, 2, 7], 3271924.0, 4363756.0, 0.288526182459, 1
[1, 2, 9, 0, 5, 8, 3, 6, 7, 4], 3321474.0, 4079076.0, 0.14449379349, 1
Generacion: 2
[3, 2, 6, 0, 8, 4, 7, 9, 5, 1], 5170418.0, 2914976.0, inf, 1
[5, 0, 8, 4, 1, 3, 9, 7, 2, 6], 2564142.0, 6215106.0, inf, 1
[2, 7, 3, 6, 8, 0, 5, 9, 1, 4], 2792760.0, 4978176.0, 0.629648560312, 1
[1, 3, 0, 5, 8, 2, 7, 9, 6, 4], 4187910.0, 3363388.0, 0.543101799702, 1
[8, 6, 9, 2, 1, 3, 0, 5, 7, 4], 4651634.0, 2976640.0, 0.512854797583, 1
[0, 9, 2, 1, 6, 3, 5, 8, 7, 4], 4051852.0, 4009488.0, 0.327203318615, 1
[2, 6, 1, 5, 3, 0, 9, 8, 7, 4], 2994922.0, 4682648.0, 0.310337165472, 1
[2, 0, 8, 4, 1, 6, 5, 3, 9, 7], 3291764.0, 4585874.0, 0.233921294301, 1
