Final time of Execution: 0:18:33.904506

963076.0, 922186.0, 1, inf
954856.0, 930640.0, 1, 1.30443027967
955816.0, 926962.0, 1, 1.0991726012
932770.0, 946970.0, 2, inf
932644.0, 932624.0, 2, inf
959542.0, 935666.0, 2, inf
957452.0, 936572.0, 2, 1.55247263863
937634.0, 932652.0, 2, 0.958462315573
958198.0, 933210.0, 2, 0.287794350136
950096.0, 954434.0, 3, inf
976742.0, 939170.0, 3, inf
952054.0, 936406.0, 3, inf
945446.0, 936616.0, 3, inf
968726.0, 944024.0, 3, 0.425921158543
966410.0, 940468.0, 3, 0.320595011146
953208.0, 953502.0, 3, 0.254552024957
954882.0, 951474.0, 3, 0.24909291012
960466.0, 942900.0, 3, 0.246293285882
945908.0, 942998.0, 3, 0.210928747851
957304.0, 945946.0, 3, 0.202052984043
968530.0, 937594.0, 3, 0.171074290027
959030.0, 950054.0, 3, 0.168403909755
955018.0, 948650.0, 3, 0.164719031699
964392.0, 946524.0, 3, 0.147261440168
956270.0, 939504.0, 3, 0.145043591019
962832.0, 937420.0, 3, 0.128200599567
950414.0, 947122.0, 3, 0.119142561355
959368.0, 947884.0, 3, 0.100286185702
959000.0, 936822.0, 3, 0.0997481110955
963138.0, 946864.0, 3, 0.0830172492415
959516.0, 946094.0, 3, 0.0671455939023
991246.0, 944604.0, 4, inf
953012.0, 964906.0, 4, inf
976118.0, 974470.0, 4, inf
1003436.0, 965502.0, 4, inf
995470.0, 959304.0, 4, 0.205937600132
968962.0, 961156.0, 4, 0.174921362487
978898.0, 973300.0, 4, 0.167293144133
986282.0, 955054.0, 4, 0.157392501037
967448.0, 948088.0, 4, 0.150795808565
957156.0, 954328.0, 4, 0.148093596424
970278.0, 949732.0, 4, 0.144711253446
966582.0, 951510.0, 4, 0.139889725219
954984.0, 953602.0, 4, 0.139572761295
965008.0, 969906.0, 4, 0.12973832699
978328.0, 964170.0, 4, 0.121269599377
960000.0, 966258.0, 4, 0.112767327783
984094.0, 959252.0, 4, 0.10875471973
993950.0, 964304.0, 4, 0.108413040727
989302.0, 965620.0, 4, 0.105476591784
961478.0, 949224.0, 4, 0.10078241594
963120.0, 960378.0, 4, 0.093795740494
976898.0, 952614.0, 4, 0.0883311500661
964840.0, 955944.0, 4, 0.0817068686056
977062.0, 946130.0, 4, 0.0780948148331
972656.0, 949376.0, 4, 0.0696450199542
980058.0, 967286.0, 4, 0.0677247206861
981256.0, 969476.0, 4, 0.0668092534193
980568.0, 944608.0, 4, 0.0664827859431
965260.0, 958272.0, 4, 0.0655017739132
982500.0, 957812.0, 4, 0.064647490081
973862.0, 966994.0, 4, 0.0596464939876
977924.0, 946034.0, 4, 0.0556016062608
979314.0, 968438.0, 4, 0.0551227924308
981850.0, 968422.0, 4, 0.0515026401867
974386.0, 965712.0, 4, 0.0504839193997
975452.0, 958228.0, 4, 0.0497508523422
981908.0, 959812.0, 4, 0.0488513110955
978098.0, 956740.0, 4, 0.0487272522859
972976.0, 957592.0, 4, 0.0449766347011
977864.0, 956376.0, 4, 0.0357750206462
977368.0, 960622.0, 4, 0.0340220827072
976140.0, 969674.0, 4, 0.0298664671739
977464.0, 965484.0, 4, 0.0297923883377
979058.0, 966186.0, 4, 0.0265316977364
973114.0, 959280.0, 4, 0.0193121082301
980318.0, 949250.0, 4, 0.0152036306354
1012978.0, 997146.0, 5, inf
996272.0, 971590.0, 5, inf
982342.0, 981838.0, 5, inf
999082.0, 992254.0, 5, 0.428086408797
1003374.0, 985762.0, 5, 0.373462978246
1011530.0, 986434.0, 5, 0.354495382914
984962.0, 987362.0, 5, 0.326899551596
999930.0, 977176.0, 5, 0.216958491153
986382.0, 974102.0, 5, 0.203628543649
989594.0, 981260.0, 5, 0.192235884275
1002630.0, 983466.0, 5, 0.178546049299
983344.0, 973046.0, 5, 0.173405730991
994270.0, 975436.0, 5, 0.169573283465
995724.0, 978106.0, 5, 0.156676803107
993184.0, 984194.0, 5, 0.152470939503
990880.0, 979658.0, 5, 0.124489604237
997798.0, 986314.0, 5, 0.118017351806
991998.0, 983714.0, 5, 0.103692101528
990282.0, 979510.0, 5, 0.10061709242
994214.0, 982024.0, 5, 0.0991517319139
999184.0, 973836.0, 5, 0.0687660957452
989658.0, 974096.0, 5, 0.0328657544831
Generacion: 2
903374.0, 916130.0, 1, inf
928086.0, 899712.0, 1, inf
924734.0, 908692.0, 1, 1.67409295737
910028.0, 915200.0, 1, 1.31739674427
1012978.0, 997146.0, 2, inf
963076.0, 922186.0, 2, inf
928008.0, 931962.0, 2, inf
937634.0, 932652.0, 2, 0.156999566926
999082.0, 992254.0, 2, 0.146834584973
955816.0, 926962.0, 2, 0.127514761629
1011530.0, 986434.0, 2, 0.126279248034
984962.0, 987362.0, 2, 0.103391673551
945446.0, 936616.0, 2, 0.10071065637
1003436.0, 965502.0, 2, 0.0978011198378
954856.0, 930640.0, 2, 0.0864033121615
999930.0, 977176.0, 2, 0.0761744869713
945908.0, 942998.0, 2, 0.0697198609491
996272.0, 971590.0, 2, 0.0662976222759
968962.0, 961156.0, 2, 0.0655971804475
932644.0, 932624.0, 2, 0.0652482186883
1002630.0, 983466.0, 2, 0.0630773099778
950096.0, 954434.0, 2, 0.0627156467679
932770.0, 946970.0, 2, 0.0621684450372
966410.0, 940468.0, 2, 0.0608625946078
958198.0, 933210.0, 2, 0.0584263056495
970278.0, 949732.0, 2, 0.0525189912593
978328.0, 964170.0, 2, 0.0514108187346
960466.0, 942900.0, 2, 0.0511457085299
994270.0, 975436.0, 2, 0.0508809405894
993184.0, 984194.0, 2, 0.0502940519279
959542.0, 935666.0, 2, 0.0483322006172
952054.0, 936406.0, 2, 0.0426619433389
997798.0, 986314.0, 2, 0.0420352766856
983344.0, 973046.0, 2, 0.0415717286872
989302.0, 965620.0, 2, 0.0406030711574
995724.0, 978106.0, 2, 0.0405752315872
986382.0, 974102.0, 2, 0.0405312836259
968530.0, 937594.0, 2, 0.038386386984
972656.0, 949376.0, 2, 0.0381824792453
1003374.0, 985762.0, 2, 0.0377674511024
986282.0, 955054.0, 2, 0.0368558574694
961478.0, 949224.0, 2, 0.0358493907511
