3051746.0, 1857498.0, inf, 1
3051746.0, 1857498.0, 0.0, 1
3844954.0, 1479288.0, inf, 1
3844954.0, 1479288.0, 0.0138014350901, 1
3427484.0, 1513460.0, 0.0156172665659, 1
3239972.0, 1581630.0, 0.0041084927588, 1
3085234.0, 1732792.0, 0.00965389819732, 1
3406874.0, 1580046.0, 0.047124585365, 1
3222506.0, 1696052.0, 0.01793089226, 1
3213082.0, 1715154.0, 0.0375992530437, 1
3427484.0, 1513460.0, 0.0, 1
3085234.0, 1732792.0, 0.0593995743367, 1
3222506.0, 1696052.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3239972.0, 1581630.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3222506.0, 1696052.0, 0.0, 1
3222506.0, 1696052.0, 0.00994869044139, 1
3239972.0, 1581630.0, 0.0, 1
3239972.0, 1581630.0, 0.0, 1
3239972.0, 1581630.0, 0.0, 1
3239972.0, 1581630.0, 0.0104873515138, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.0, 1
3406874.0, 1580046.0, 0.00475299198659, 1
3427484.0, 1513460.0, 0.0, 1
3427484.0, 1513460.0, 0.0, 1
3427484.0, 1513460.0, 0.0, 1
3427484.0, 1513460.0, 0.0, 1
3427484.0, 1513460.0, 0.0653915466208, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0, 1
3051746.0, 1857498.0, 0.0424774227456, 1
